account_id,month,payment_status,price_per_hour_compute,price_per_gb_storage,price_per_gb_network,billed_compute_usd,billed_storage_usd,billed_network_usd,billed_amount_usd,cost_compute_usd,cost_storage_usd,cost_network_usd,cost_usd,discount_percent,discount_usd,billed_after_discount_usd,cost_after_discount_usd,prev_month_cost,cost_change,pct_change,anomaly_type,account_name,plan_type,industry,region
A0109,2024-04,Paid,0.025,0.023,0.09,2.74,3.29,6.69,38.1,1.39,1.67,3.39,19.32,0,0.0,38.1,19.32,40.94,-21.619999999999997,-52.81,DROP,Company_109,Pro,IoT,LATAM
A1164,2025-01,Pending,0.025,0.023,0.09,4.06,1.19,1.45,24.9,2.31,0.68,0.82,14.18,0,0.0,24.9,14.18,30.05,-15.870000000000001,-52.81,DROP,Company_1164,Pro,Telecom,APAC
A0260,2025-04,Paid,0.024,0.02,0.085,0.58,0.34,1.23,5.42,0.39,0.23,0.82,3.63,10,0.54,4.88,3.63,7.69,-4.0600000000000005,-52.8,DROP,Company_260,Standard,Fintech,US-East
A0051,2024-12,Paid,0.026,0.022,0.087,0.5,0.22,0.49,3.8,0.29,0.13,0.28,2.19,20,0.76,3.04,2.19,4.64,-2.4499999999999997,-52.8,DROP,Company_51,Pro,SaaS,LATAM
A1155,2024-09,Pending,0.025,0.023,0.09,1.68,1.5,1.61,14.01,0.88,0.79,0.85,7.36,5,0.7,13.31,7.36,15.59,-8.23,-52.79,DROP,Company_1155,Enterprise,Healthcare,APAC
A1483,2024-08,Paid,0.026,0.022,0.087,1.44,0.36,2.28,10.31,0.74,0.19,1.18,5.34,15,1.55,8.76,5.34,11.31,-5.970000000000001,-52.79,DROP,Company_1483,Standard,E-commerce,LATAM
A1113,2024-06,Paid,0.025,0.023,0.09,1.32,0.52,0.85,7.44,0.81,0.32,0.52,4.56,0,0.0,7.44,4.56,9.65,-5.090000000000001,-52.75,DROP,Company_1113,Standard,IoT,APAC
A1105,2025-05,Paid,0.025,0.023,0.09,2.75,1.22,2.14,14.97,1.4,0.62,1.1,7.65,5,0.75,14.22,7.65,16.19,-8.540000000000001,-52.75,DROP,Company_1105,Enterprise,IoT,US-East
A1391,2024-11,Paid,0.025,0.023,0.09,0.72,0.67,1.52,8.91,0.46,0.42,0.96,5.63,10,0.89,8.02,5.63,11.91,-6.28,-52.73,DROP,Company_1391,Pro,E-commerce,EMEA
A0850,2025-02,Paid,0.0245,0.0215,0.086,0.55,0.39,1.0,4.75,0.3,0.21,0.55,2.6,20,0.95,3.8,2.6,5.5,-2.9,-52.73,DROP,Company_850,Pro,Telecom,EMEA
A0745,2025-04,Paid,0.026,0.022,0.087,1.79,1.1,0.78,11.45,1.0,0.61,0.44,6.4,10,1.14,10.31,6.4,13.54,-7.139999999999999,-52.73,DROP,Company_745,Pro,Fintech,APAC
A1125,2025-06,Paid,0.024,0.02,0.085,0.14,0.03,0.19,0.86,0.07,0.02,0.1,0.44,10,0.09,0.77,0.44,0.93,-0.49000000000000005,-52.69,DROP,Company_1125,Free,Telecom,APAC
A1485,2024-02,Paid,0.024,0.02,0.085,0.45,0.35,0.37,3.82,0.24,0.19,0.2,2.05,10,0.38,3.44,2.05,4.33,-2.2800000000000002,-52.66,DROP,Company_1485,Standard,Gaming,LATAM
A1423,2025-01,Paid,0.026,0.022,0.087,1.4,0.88,1.58,9.18,0.94,0.59,1.06,6.16,5,0.46,8.72,6.16,13.01,-6.85,-52.65,DROP,Company_1423,Pro,Gaming,EMEA
A0853,2024-05,Paid,0.025,0.023,0.09,1.41,1.56,1.96,17.0,0.78,0.86,1.09,9.42,0,0.0,17.0,9.42,19.89,-10.47,-52.64,DROP,Company_853,Pro,SaaS,LATAM
A0683,2024-05,Paid,0.025,0.023,0.09,0.15,0.09,0.17,1.0,0.1,0.06,0.11,0.63,5,0.05,0.95,0.63,1.33,-0.7000000000000001,-52.63,DROP,Company_683,Free,IoT,EMEA
A0791,2025-09,Paid,0.0245,0.0215,0.086,0.08,0.05,0.11,0.86,0.04,0.03,0.06,0.45,0,0.0,0.86,0.45,0.95,-0.49999999999999994,-52.63,DROP,Company_791,Free,SaaS,APAC
A1204,2024-04,Paid,0.026,0.022,0.087,2.41,0.78,2.16,15.05,1.36,0.44,1.22,8.51,5,0.75,14.3,8.51,17.96,-9.450000000000001,-52.62,DROP,Company_1204,Standard,Gaming,US-East
A0372,2025-06,Paid,0.024,0.02,0.085,2.25,0.74,2.26,18.81,1.19,0.39,1.19,9.93,0,0.0,18.81,9.93,20.96,-11.030000000000001,-52.62,DROP,Company_372,Enterprise,Telecom,EMEA
A0455,2024-10,Paid,0.025,0.023,0.09,0.15,0.19,0.2,1.75,0.1,0.12,0.13,1.1,5,0.09,1.66,1.1,2.32,-1.2199999999999998,-52.59,DROP,Company_455,Standard,E-commerce,US-West
A0513,2024-02,Pending,0.025,0.023,0.09,0.07,0.09,0.14,0.89,0.04,0.06,0.09,0.55,10,0.09,0.8,0.55,1.16,-0.6099999999999999,-52.59,DROP,Company_513,Free,Gaming,US-East
A0632,2025-03,Paid,0.025,0.023,0.09,2.9,0.82,1.68,15.2,2.02,0.57,1.17,10.58,20,3.04,12.16,10.58,22.31,-11.729999999999999,-52.58,DROP,Company_632,Pro,SaaS,EMEA
A0873,2025-07,Pending,0.024,0.02,0.085,2.61,1.28,3.01,19.97,2.0,0.98,2.32,15.37,10,2.0,17.97,15.37,32.41,-17.04,-52.58,DROP,Company_873,Standard,Gaming,EMEA
A0348,2025-09,Paid,0.026,0.022,0.087,0.67,0.16,0.41,3.48,0.48,0.11,0.29,2.48,0,0.0,3.48,2.48,5.23,-2.7500000000000004,-52.58,DROP,Company_348,Standard,Healthcare,US-East
A1361,2024-10,Paid,0.025,0.023,0.09,0.6,0.33,0.42,3.43,0.37,0.21,0.26,2.14,0,0.0,3.43,2.14,4.51,-2.3699999999999997,-52.55,DROP,Company_1361,Pro,Gaming,APAC
A0740,2025-04,Paid,0.024,0.02,0.085,0.08,0.05,0.1,0.61,0.06,0.04,0.08,0.47,0,0.0,0.61,0.47,0.99,-0.52,-52.53,DROP,Company_740,Free,Fintech,EMEA
A1071,2024-06,Paid,0.025,0.023,0.09,0.09,0.07,0.16,0.84,0.05,0.04,0.09,0.47,0,0.0,0.84,0.47,0.99,-0.52,-52.53,DROP,Company_1071,Free,IoT,LATAM
A1424,2025-09,Paid,0.024,0.02,0.085,2.62,1.36,3.01,20.61,1.36,0.71,1.56,10.69,0,0.0,20.61,10.69,22.5,-11.81,-52.49,DROP,Company_1424,Standard,Telecom,US-West
A0357,2024-08,Pending,0.024,0.02,0.085,0.56,0.55,0.66,6.95,0.34,0.33,0.4,4.19,5,0.35,6.6,4.19,8.82,-4.63,-52.49,DROP,Company_357,Standard,Healthcare,US-West
A0223,2025-08,Paid,0.026,0.022,0.087,1.79,0.71,2.93,17.23,1.09,0.44,1.79,10.54,0,0.0,17.23,10.54,22.18,-11.64,-52.48,DROP,Company_223,Standard,Telecom,US-East
A0353,2024-12,Paid,0.024,0.02,0.085,4.84,2.23,5.75,28.01,2.51,1.16,2.98,14.5,5,1.4,26.61,14.5,30.51,-16.01,-52.47,DROP,Company_353,Pro,Telecom,APAC
A1134,2025-02,Paid,0.025,0.023,0.09,1.39,0.83,2.87,13.12,0.7,0.42,1.44,6.57,5,0.66,12.46,6.57,13.82,-7.25,-52.46,DROP,Company_1134,Pro,Healthcare,EMEA
A0568,2024-11,Paid,0.025,0.023,0.09,0.19,0.07,0.08,1.01,0.11,0.04,0.05,0.58,20,0.2,0.81,0.58,1.22,-0.64,-52.46,DROP,Company_568,Free,Telecom,EMEA
A1410,2024-08,Paid,0.024,0.02,0.085,0.49,0.13,0.32,3.26,0.26,0.07,0.17,1.74,0,0.0,3.26,1.74,3.66,-1.9200000000000002,-52.46,DROP,Company_1410,Pro,Healthcare,US-West
A0825,2025-01,Paid,0.024,0.02,0.085,4.46,1.9,2.17,22.55,3.16,1.35,1.54,16.01,5,1.13,21.42,16.01,33.67,-17.66,-52.45,DROP,Company_825,Standard,Healthcare,US-West
A0723,2025-02,Paid,0.024,0.02,0.085,0.12,0.05,0.11,0.94,0.06,0.02,0.06,0.49,10,0.09,0.85,0.49,1.03,-0.54,-52.43,DROP,Company_723,Free,IoT,EMEA
A0300,2025-07,Paid,0.0245,0.0215,0.086,1.42,1.52,1.16,11.86,0.81,0.87,0.66,6.8,0,0.0,11.86,6.8,14.29,-7.489999999999999,-52.41,DROP,Company_300,Standard,Gaming,EMEA
A1434,2025-02,Paid,0.024,0.02,0.085,0.14,0.08,0.3,1.5,0.07,0.04,0.16,0.79,0,0.0,1.5,0.79,1.66,-0.8699999999999999,-52.41,DROP,Company_1434,Free,IoT,APAC
A0546,2024-10,Paid,0.024,0.02,0.085,3.31,1.82,4.42,22.8,1.87,1.03,2.5,12.89,20,4.56,18.24,12.89,27.08,-14.189999999999998,-52.4,DROP,Company_546,Pro,Fintech,US-West
A0520,2024-08,Paid,0.026,0.022,0.087,3.13,0.99,2.93,19.71,1.91,0.6,1.79,12.06,5,0.99,18.72,12.06,25.33,-13.269999999999998,-52.39,DROP,Company_520,Pro,IoT,APAC
A1244,2024-07,Paid,0.025,0.023,0.09,1.24,1.18,1.11,11.38,0.96,0.92,0.86,8.84,10,1.14,10.24,8.84,18.55,-9.71,-52.35,DROP,Company_1244,Standard,E-commerce,APAC
A0145,2025-04,Paid,0.025,0.023,0.09,3.85,2.99,3.9,28.63,2.05,1.59,2.08,15.25,5,1.43,27.2,15.25,32.0,-16.75,-52.34,DROP,Company_145,Standard,E-commerce,LATAM
A1165,2025-06,Paid,0.025,0.023,0.09,1.45,1.35,2.09,13.11,0.94,0.88,1.35,8.48,5,0.66,12.45,8.48,17.78,-9.3,-52.31,DROP,Company_1165,Pro,Telecom,US-West
A0633,2025-09,Pending,0.025,0.023,0.09,1.2,1.87,1.82,15.8,0.75,1.16,1.13,9.83,5,0.79,15.01,9.83,20.61,-10.78,-52.3,DROP,Company_633,Standard,Gaming,US-East
A0500,2025-07,Pending,0.0245,0.0215,0.086,2.29,1.18,2.8,15.35,1.16,0.6,1.42,7.76,5,0.77,14.58,7.76,16.27,-8.51,-52.3,DROP,Company_500,Pro,Telecom,LATAM
A1493,2024-05,Pending,0.025,0.023,0.09,1.97,1.36,4.71,26.32,1.3,0.89,3.1,17.34,0,0.0,26.32,17.34,36.34,-19.000000000000004,-52.28,DROP,Company_1493,Standard,E-commerce,EMEA
A0155,2024-11,Pending,0.024,0.02,0.085,0.22,0.16,0.48,2.3,0.12,0.09,0.27,1.26,10,0.23,2.07,1.26,2.64,-1.3800000000000001,-52.27,DROP,Company_155,Enterprise,E-commerce,EMEA
A1370,2025-08,Paid,0.0245,0.0215,0.086,0.98,0.74,0.64,8.63,0.49,0.37,0.32,4.32,5,0.43,8.2,4.32,9.05,-4.73,-52.27,DROP,Company_1370,Enterprise,Gaming,EMEA
A1356,2025-09,Paid,0.024,0.02,0.085,0.79,0.73,0.99,6.89,0.4,0.37,0.5,3.51,0,0.0,6.89,3.51,7.35,-3.84,-52.24,DROP,Company_1356,Enterprise,IoT,APAC
A1378,2024-08,Paid,0.025,0.023,0.09,1.74,1.45,2.18,19.45,0.97,0.81,1.22,10.85,10,1.94,17.51,10.85,22.72,-11.87,-52.24,DROP,Company_1378,Pro,Fintech,US-West
A0380,2024-06,Pending,0.026,0.022,0.087,1.35,0.92,2.66,14.06,0.81,0.55,1.6,8.47,5,0.7,13.36,8.47,17.73,-9.26,-52.23,DROP,Company_380,Standard,Healthcare,EMEA
A0770,2025-07,Paid,0.024,0.02,0.085,3.72,2.46,4.81,25.74,2.1,1.39,2.72,14.57,20,5.15,20.59,14.57,30.5,-15.93,-52.23,DROP,Company_770,Pro,IoT,EMEA
A1448,2024-04,Paid,0.024,0.02,0.085,1.26,1.33,1.51,14.68,0.79,0.83,0.94,9.19,10,1.47,13.21,9.19,19.24,-10.049999999999999,-52.23,DROP,Company_1448,Pro,Fintech,US-East
A0183,2024-12,Paid,0.025,0.023,0.09,0.89,0.84,1.88,11.75,0.54,0.51,1.14,7.09,0,0.0,11.75,7.09,14.84,-7.75,-52.22,DROP,Company_183,Standard,Telecom,APAC
A0516,2024-04,Paid,0.026,0.022,0.087,2.8,1.04,0.82,14.03,1.83,0.68,0.54,9.19,0,0.0,14.03,9.19,19.22,-10.03,-52.19,DROP,Company_516,Pro,Gaming,APAC
A0158,2024-10,Paid,0.025,0.023,0.09,1.84,0.81,0.87,9.75,1.1,0.48,0.52,5.82,0,0.0,9.75,5.82,12.17,-6.35,-52.18,DROP,Company_158,Standard,IoT,US-West
A1295,2024-04,Paid,0.026,0.022,0.087,2.74,1.22,2.32,17.21,1.51,0.67,1.28,9.45,0,0.0,17.21,9.45,19.76,-10.310000000000002,-52.18,DROP,Company_1295,Pro,Healthcare,LATAM
A0497,2024-11,Paid,0.0245,0.0215,0.086,0.08,0.06,0.1,0.85,0.05,0.04,0.07,0.55,0,0.0,0.85,0.55,1.15,-0.5999999999999999,-52.17,DROP,Company_497,Free,E-commerce,APAC
A0048,2024-11,Paid,0.024,0.02,0.085,1.11,0.83,0.83,7.38,0.61,0.46,0.46,4.09,0,0.0,7.38,4.09,8.55,-4.460000000000001,-52.16,DROP,Company_48,Pro,Gaming,US-East
A0584,2024-09,Paid,0.025,0.023,0.09,3.26,0.64,2.19,17.04,2.33,0.46,1.57,12.2,10,1.7,15.34,12.2,25.5,-13.3,-52.16,DROP,Company_584,Pro,SaaS,EMEA
A1261,2025-05,Paid,0.026,0.022,0.087,0.19,0.06,0.21,1.16,0.13,0.04,0.14,0.78,5,0.06,1.1,0.78,1.63,-0.8499999999999999,-52.15,DROP,Company_1261,Free,SaaS,US-East
A0278,2024-11,Paid,0.025,0.023,0.09,1.61,1.17,0.57,10.91,1.02,0.75,0.36,6.94,0,0.0,10.91,6.94,14.5,-7.56,-52.14,DROP,Company_278,Enterprise,Healthcare,US-East
A1288,2024-12,Paid,0.024,0.02,0.085,3.0,1.45,4.77,22.76,1.67,0.81,2.65,12.65,0,0.0,22.76,12.65,26.43,-13.78,-52.14,DROP,Company_1288,Pro,E-commerce,LATAM
A1208,2025-06,Paid,0.025,0.023,0.09,1.34,0.85,0.98,10.25,0.81,0.52,0.59,6.2,10,1.02,9.23,6.2,12.95,-6.749999999999999,-52.12,DROP,Company_1208,Pro,Telecom,EMEA
A1349,2025-02,Paid,0.026,0.022,0.087,3.69,1.79,1.07,20.63,1.88,0.91,0.55,10.53,20,4.13,16.5,10.53,21.99,-11.459999999999999,-52.11,DROP,Company_1349,Enterprise,Telecom,EMEA
A0526,2024-06,Paid,0.026,0.022,0.087,0.05,0.03,0.05,0.44,0.03,0.01,0.02,0.23,0,0.0,0.44,0.23,0.48,-0.24999999999999997,-52.08,DROP,Company_526,Free,Telecom,US-East
A0241,2024-07,Paid,0.024,0.02,0.085,0.65,0.3,0.43,4.84,0.34,0.16,0.22,2.53,5,0.24,4.6,2.53,5.28,-2.7500000000000004,-52.08,DROP,Company_241,Pro,Telecom,LATAM
A1225,2025-07,Paid,0.0245,0.0215,0.086,1.02,0.85,2.4,12.35,0.81,0.68,1.91,9.84,0,0.0,12.35,9.84,20.53,-10.690000000000001,-52.07,DROP,Company_1225,Pro,Gaming,LATAM
A0234,2024-07,Pending,0.024,0.02,0.085,2.23,1.06,4.31,23.14,1.16,0.55,2.25,12.07,15,3.47,19.67,12.07,25.18,-13.11,-52.07,DROP,Company_234,Standard,SaaS,US-East
A0997,2024-05,Pending,0.025,0.023,0.09,0.7,0.51,0.53,5.74,0.42,0.3,0.31,3.39,15,0.86,4.88,3.39,7.07,-3.68,-52.05,DROP,Company_997,Standard,E-commerce,LATAM
A0396,2024-12,Paid,0.024,0.02,0.085,5.18,1.22,2.47,27.35,3.08,0.72,1.47,16.22,0,0.0,27.35,16.22,33.83,-17.61,-52.05,DROP,Company_396,Enterprise,Telecom,EMEA
A1090,2025-08,Paid,0.025,0.023,0.09,1.86,1.57,1.12,15.41,1.01,0.85,0.61,8.39,10,1.54,13.87,8.39,17.49,-9.099999999999998,-52.03,DROP,Company_1090,Pro,Gaming,US-West
A0704,2025-06,Paid,0.026,0.022,0.087,4.32,1.38,1.2,20.72,2.42,0.78,0.67,11.64,15,3.11,17.61,11.64,24.26,-12.620000000000001,-52.02,DROP,Company_704,Standard,E-commerce,US-East
A0058,2024-04,Pending,0.024,0.02,0.085,0.97,0.39,1.08,8.27,0.51,0.2,0.57,4.34,10,0.83,7.44,4.34,9.04,-4.699999999999999,-51.99,DROP,Company_58,Standard,Gaming,US-East
A1043,2025-06,Paid,0.024,0.02,0.085,1.44,0.7,1.51,9.01,0.81,0.4,0.86,5.1,0,0.0,9.01,5.1,10.62,-5.52,-51.98,DROP,Company_1043,Enterprise,Healthcare,EMEA
A0762,2024-10,Paid,0.024,0.02,0.085,3.36,1.88,1.34,20.6,1.68,0.94,0.67,10.33,5,1.03,19.57,10.33,21.48,-11.15,-51.91,DROP,Company_762,Enterprise,Telecom,US-West
A0547,2024-05,Paid,0.026,0.022,0.087,2.41,2.3,5.14,28.18,1.26,1.2,2.68,14.69,0,0.0,28.18,14.69,30.54,-15.85,-51.9,DROP,Company_547,Standard,E-commerce,APAC
A0615,2024-08,Paid,0.025,0.023,0.09,0.87,0.53,0.79,5.93,0.5,0.3,0.46,3.41,0,0.0,5.93,3.41,7.09,-3.6799999999999997,-51.9,DROP,Company_615,Standard,Fintech,LATAM
A1408,2024-04,Paid,0.026,0.022,0.087,3.37,1.93,1.64,19.44,1.75,1.0,0.85,10.07,0,0.0,19.44,10.07,20.93,-10.86,-51.89,DROP,Company_1408,Enterprise,E-commerce,LATAM
A1067,2025-06,Paid,0.025,0.023,0.09,1.33,0.81,0.68,9.26,0.73,0.44,0.37,5.09,0,0.0,9.26,5.09,10.58,-5.49,-51.89,DROP,Company_1067,Standard,E-commerce,EMEA
A0982,2025-02,Pending,0.025,0.023,0.09,0.03,0.02,0.03,0.24,0.02,0.01,0.02,0.13,0,0.0,0.24,0.13,0.27,-0.14,-51.85,DROP,Company_982,Free,Gaming,APAC
A0619,2024-08,Paid,0.025,0.023,0.09,0.49,0.35,0.48,5.78,0.25,0.18,0.25,3.0,15,0.87,4.91,3.0,6.23,-3.2300000000000004,-51.85,DROP,Company_619,Standard,E-commerce,US-East
A0508,2024-05,Paid,0.024,0.02,0.085,0.04,0.01,0.02,0.23,0.02,0.01,0.01,0.13,10,0.02,0.21,0.13,0.27,-0.14,-51.85,DROP,Company_508,Free,Gaming,LATAM
A0047,2025-06,Overdue,0.026,0.022,0.087,0.64,0.49,1.04,5.58,0.33,0.25,0.54,2.88,0,0.0,5.58,2.88,5.98,-3.1000000000000005,-51.84,DROP,Company_47,Enterprise,IoT,US-West
A0427,2025-03,Pending,0.024,0.02,0.085,0.55,0.36,0.55,5.84,0.43,0.28,0.43,4.58,0,0.0,5.84,4.58,9.51,-4.93,-51.84,DROP,Company_427,Pro,E-commerce,APAC
A0929,2025-05,Pending,0.025,0.023,0.09,2.15,1.26,3.5,16.72,1.17,0.69,1.9,9.09,0,0.0,16.72,9.09,18.87,-9.780000000000001,-51.83,DROP,Company_929,Pro,SaaS,US-West
A1284,2025-01,Paid,0.025,0.023,0.09,1.05,0.58,0.81,5.86,0.8,0.44,0.62,4.47,10,0.59,5.27,4.47,9.28,-4.81,-51.83,DROP,Company_1284,Pro,Telecom,LATAM
A1326,2024-10,Paid,0.025,0.023,0.09,0.68,0.21,0.4,3.72,0.46,0.14,0.27,2.5,15,0.56,3.16,2.5,5.19,-2.6900000000000004,-51.83,DROP,Company_1326,Pro,Telecom,US-East
A0514,2025-08,Pending,0.0245,0.0215,0.086,3.05,0.93,2.22,15.32,1.89,0.58,1.38,9.5,10,1.53,13.79,9.5,19.72,-10.219999999999999,-51.83,DROP,Company_514,Standard,Telecom,US-East
A0820,2024-10,Paid,0.025,0.023,0.09,0.69,0.34,1.17,5.86,0.39,0.19,0.66,3.3,10,0.59,5.27,3.3,6.85,-3.55,-51.82,DROP,Company_820,Standard,SaaS,US-West
A0162,2025-04,Paid,0.0245,0.0215,0.086,1.23,0.3,1.47,7.07,0.65,0.16,0.78,3.73,10,0.71,6.36,3.73,7.74,-4.01,-51.81,DROP,Company_162,Pro,SaaS,LATAM
A0633,2025-05,Paid,0.025,0.023,0.09,2.96,1.18,3.04,18.59,1.67,0.67,1.72,10.52,0,0.0,18.59,10.52,21.83,-11.309999999999999,-51.81,DROP,Company_633,Standard,Gaming,US-East
A1031,2024-06,Paid,0.025,0.023,0.09,0.49,0.21,0.61,4.7,0.27,0.11,0.33,2.55,0,0.0,4.7,2.55,5.29,-2.74,-51.8,DROP,Company_1031,Enterprise,Telecom,US-West
A1107,2024-05,Paid,0.025,0.023,0.09,1.2,1.27,2.53,12.33,0.68,0.72,1.44,7.01,5,0.62,11.71,7.01,14.54,-7.529999999999999,-51.79,DROP,Company_1107,Pro,SaaS,LATAM
A1394,2024-02,Paid,0.024,0.02,0.085,0.35,0.18,0.13,2.23,0.19,0.1,0.07,1.22,15,0.33,1.9,1.22,2.53,-1.3099999999999998,-51.78,DROP,Company_1394,Pro,Gaming,APAC
A0631,2025-05,Paid,0.025,0.023,0.09,2.76,2.51,2.71,32.49,1.42,1.29,1.39,16.73,0,0.0,32.49,16.73,34.69,-17.959999999999997,-51.77,DROP,Company_631,Pro,SaaS,US-East
A0557,2025-04,Paid,0.0245,0.0215,0.086,1.43,0.63,1.42,13.26,0.79,0.35,0.79,7.34,5,0.66,12.6,7.34,15.22,-7.880000000000001,-51.77,DROP,Company_557,Pro,IoT,US-West
A0997,2024-12,Paid,0.025,0.023,0.09,0.8,0.48,0.84,7.93,0.43,0.26,0.45,4.25,0,0.0,7.93,4.25,8.81,-4.5600000000000005,-51.76,DROP,Company_997,Standard,E-commerce,LATAM
A0248,2025-03,Paid,0.026,0.022,0.087,3.63,0.86,2.94,19.35,2.56,0.6,2.07,13.61,20,3.87,15.48,13.61,28.21,-14.600000000000001,-51.75,DROP,Company_248,Standard,Gaming,EMEA
A1443,2024-05,Paid,0.025,0.023,0.09,0.74,0.33,0.49,6.81,0.45,0.2,0.3,4.17,0,0.0,6.81,4.17,8.64,-4.470000000000001,-51.74,DROP,Company_1443,Standard,E-commerce,APAC
A1417,2024-03,Paid,0.026,0.022,0.087,1.01,0.56,1.54,10.07,0.66,0.36,1.01,6.58,10,1.01,9.06,6.58,13.63,-7.050000000000001,-51.72,DROP,Company_1417,Standard,E-commerce,EMEA
A0633,2024-08,Paid,0.025,0.023,0.09,2.58,1.48,3.34,18.78,1.32,0.76,1.71,9.63,15,2.82,15.96,9.63,19.94,-10.31,-51.71,DROP,Company_633,Standard,Gaming,US-East
A0421,2024-11,Paid,0.024,0.02,0.085,1.69,0.95,2.89,16.14,0.97,0.54,1.65,9.21,0,0.0,16.14,9.21,19.07,-9.86,-51.7,DROP,Company_421,Pro,E-commerce,APAC
A1150,2024-04,Paid,0.025,0.023,0.09,0.6,0.22,0.55,3.83,0.31,0.11,0.29,2.0,0,0.0,3.83,2.0,4.14,-2.1399999999999997,-51.69,DROP,Company_1150,Standard,Telecom,LATAM
A1102,2024-10,Paid,0.026,0.022,0.087,2.41,0.84,2.77,16.33,1.56,0.54,1.79,10.55,10,1.63,14.7,10.55,21.84,-11.29,-51.69,DROP,Company_1102,Pro,IoT,LATAM
A1250,2025-02,Paid,0.026,0.022,0.087,0.5,0.37,0.27,4.15,0.31,0.23,0.17,2.57,0,0.0,4.15,2.57,5.32,-2.7500000000000004,-51.69,DROP,Company_1250,Standard,IoT,APAC
A1157,2024-09,Paid,0.024,0.02,0.085,2.47,1.34,2.48,15.12,1.43,0.77,1.43,8.73,5,0.76,14.36,8.73,18.07,-9.34,-51.69,DROP,Company_1157,Standard,Telecom,LATAM
A1215,2024-02,Paid,0.024,0.02,0.085,2.2,2.12,3.58,25.13,1.21,1.17,1.97,13.8,5,1.26,23.87,13.8,28.56,-14.759999999999998,-51.68,DROP,Company_1215,Standard,Gaming,APAC
A0980,2025-01,Paid,0.024,0.02,0.085,0.24,0.1,0.08,1.25,0.17,0.07,0.06,0.87,0,0.0,1.25,0.87,1.8,-0.93,-51.67,DROP,Company_980,Pro,IoT,EMEA
A0962,2025-04,Paid,0.025,0.023,0.09,1.87,1.04,2.82,16.91,1.13,0.63,1.7,10.2,5,0.85,16.06,10.2,21.1,-10.900000000000002,-51.66,DROP,Company_962,Standard,Telecom,US-East
A1352,2024-06,Paid,0.025,0.023,0.09,0.08,0.06,0.19,0.83,0.04,0.03,0.1,0.44,20,0.17,0.66,0.44,0.91,-0.47000000000000003,-51.65,DROP,Company_1352,Free,IoT,LATAM
A0236,2024-08,Paid,0.025,0.023,0.09,3.14,1.09,3.01,18.1,1.84,0.64,1.77,10.61,10,1.81,16.29,10.61,21.94,-11.330000000000002,-51.64,DROP,Company_236,Standard,Healthcare,LATAM
A0447,2025-08,Overdue,0.025,0.023,0.09,0.52,0.22,0.46,3.66,0.32,0.14,0.28,2.21,15,0.55,3.11,2.21,4.57,-2.3600000000000003,-51.64,DROP,Company_447,Standard,Fintech,APAC
A1172,2024-10,Paid,0.026,0.022,0.087,1.38,1.16,0.81,13.32,0.78,0.65,0.46,7.5,5,0.67,12.65,7.5,15.51,-8.01,-51.64,DROP,Company_1172,Standard,Telecom,LATAM
A0925,2025-07,Paid,0.024,0.02,0.085,0.38,0.44,0.41,3.86,0.27,0.3,0.29,2.67,15,0.58,3.28,2.67,5.52,-2.8499999999999996,-51.63,DROP,Company_925,Standard,Telecom,LATAM
A1137,2025-04,Paid,0.025,0.023,0.09,1.41,0.93,0.84,12.03,1.06,0.7,0.64,9.06,15,1.8,10.23,9.06,18.73,-9.67,-51.63,DROP,Company_1137,Standard,Fintech,US-West
A1221,2024-08,Paid,0.026,0.022,0.087,0.82,0.99,2.32,10.62,0.45,0.54,1.27,5.81,5,0.53,10.09,5.81,12.01,-6.2,-51.62,DROP,Company_1221,Standard,SaaS,EMEA
A1376,2025-07,Paid,0.024,0.02,0.085,0.11,0.09,0.12,0.89,0.05,0.04,0.06,0.45,5,0.04,0.85,0.45,0.93,-0.48000000000000004,-51.61,DROP,Company_1376,Free,Healthcare,LATAM
A1177,2025-01,Paid,0.026,0.022,0.087,5.29,1.53,1.28,24.45,2.9,0.84,0.7,13.42,5,1.22,23.23,13.42,27.72,-14.299999999999999,-51.59,DROP,Company_1177,Pro,Healthcare,US-East
A0206,2025-05,Paid,0.026,0.022,0.087,6.95,1.25,5.77,34.63,3.95,0.71,3.28,19.69,15,5.19,29.44,19.69,40.66,-20.969999999999995,-51.57,DROP,Company_206,Pro,Gaming,US-West
A1478,2025-03,Paid,0.025,0.023,0.09,2.16,2.75,2.61,22.42,1.45,1.84,1.75,15.0,15,3.36,19.06,15.0,30.97,-15.969999999999999,-51.57,DROP,Company_1478,Enterprise,SaaS,LATAM
A0173,2025-07,Paid,0.0245,0.0215,0.086,2.6,1.99,2.1,17.39,1.75,1.34,1.42,11.71,10,1.74,15.65,11.71,24.18,-12.469999999999999,-51.57,DROP,Company_173,Enterprise,Fintech,EMEA
A0016,2025-02,Paid,0.024,0.02,0.085,1.4,0.81,2.77,12.25,0.75,0.43,1.48,6.55,5,0.61,11.64,6.55,13.52,-6.97,-51.55,DROP,Company_16,Standard,Healthcare,US-East
A0930,2024-10,Overdue,0.025,0.023,0.09,0.72,0.71,1.33,6.63,0.36,0.36,0.67,3.32,0,0.0,6.63,3.32,6.85,-3.53,-51.53,DROP,Company_930,Pro,SaaS,US-East
